event_id,session_id,turn_id,turn_ordinal,interaction_id,interaction_ref,analysis_unit,module_id,capability_id,call_ids_observed,signal_sources,eligibility_observed,activation_observed,observed_result,materialized_result_observed,effect_observed,observable_evidence,inference_confidence,adjudication,cost,detector_version,module_implementation_version,module_evaluation_version
ml2:22:npc_continuity_and_social_behavior:relationship_memory_reputation,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0b8-592c-7f00-a329-2ee1e9b23809,22,interaction-6f9554a5c095ee4dfae0,S022-I0028,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_aVO9uWiOvkmjBnEIrbZM5VpH"", ""call_yzDp5nB4cBZABIRA4DLN4EKo"", ""call_hq9KQzWc3V45TPhTjIWb4Pph"", ""call_g8JZohHEeIhs8LbIroHwSC44""]","[""comando"", ""output""]",indeterminada,efeito,fato_social_persistido,memoria_social_persistida,sim,"[""command:npc_memory_projection"", ""output:relationship_memory_or_reputation""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 3524352, ""input_tokens"": 3612108, ""output_tokens"": 20561, ""total_tokens"": 3632669, ""uncached_input_tokens_approx"": 87756}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:22:causal_narrative_routing:reactive_pressure_arbitration,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0b8-592c-7f00-a329-2ee1e9b23809,22,interaction-6f9554a5c095ee4dfae0,S022-I0028,turno,causal_narrative_routing,reactive_pressure_arbitration,"[""call_hq9KQzWc3V45TPhTjIWb4Pph""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:schema_pressao_narrativa"", ""output:pressao_narrativa:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 3524352, ""input_tokens"": 3612108, ""output_tokens"": 20561, ""total_tokens"": 3632669, ""uncached_input_tokens_approx"": 87756}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 391595, ""input_tokens"": 401346, ""output_tokens"": 2285, ""total_tokens"": 403630, ""uncached_input_tokens_approx"": 9751}}",3.0.4,1.0.0,3.0.0
ml2:22:adversarial_operations:adversarial_contract_integrity,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0b8-592c-7f00-a329-2ee1e9b23809,22,interaction-6f9554a5c095ee4dfae0,S022-I0028,evento,adversarial_operations,adversarial_contract_integrity,"[""call_yUeEBoMGl6g87HBpBCbaK4Eh""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:contrato_adversarial""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 3524352, ""input_tokens"": 3612108, ""output_tokens"": 20561, ""total_tokens"": 3632669, ""uncached_input_tokens_approx"": 87756}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 391595, ""input_tokens"": 401346, ""output_tokens"": 2285, ""total_tokens"": 403630, ""uncached_input_tokens_approx"": 9751}}",3.0.4,1.0.0,3.0.0
ml2:23:context_and_memory:routed_context_access,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,turno,context_and_memory,routed_context_access,"[""call_9DIbsocq8MgPOt0puRhlhQFA"", ""call_LM5fdRUWNSbwtk2Ud04pZkCT"", ""call_CNvKicLU4hgqWjyw4SdeafX2""]","[""comando"", ""output""]",sim,consulta,lacuna_preservada,,sim,"[""command:routed_context_l2""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 59279, ""input_tokens"": 60886, ""output_tokens"": 520, ""total_tokens"": 61406, ""uncached_input_tokens_approx"": 1608}}",3.0.4,1.0.1,3.0.0
ml2:23:turn_and_session_orchestration:transactional_turn,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,turno,turn_and_session_orchestration,transactional_turn,"[""call_z09Fb4ICHxRsEMCv0nlrmW2A"", ""call_dZmV2llWWg97iVhE2FwfCwfZ""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 59278, ""input_tokens"": 60885, ""output_tokens"": 520, ""total_tokens"": 61405, ""uncached_input_tokens_approx"": 1607}}",3.0.4,1.0.1,3.0.0
ml2:23:turn_and_session_orchestration:idempotent_commit,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,turno,turn_and_session_orchestration,idempotent_commit,"[""call_dZmV2llWWg97iVhE2FwfCwfZ""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:23:narrative_delivery:narrative_density,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 59278, ""input_tokens"": 60886, ""output_tokens"": 520, ""total_tokens"": 61406, ""uncached_input_tokens_approx"": 1608}}",3.0.4,1.0.1,3.0.0
ml2:23:narrative_delivery:visible_closure,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:23:rules_and_character_state:character_time_state,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,evento,rules_and_character_state,character_time_state,"[""call_dZmV2llWWg97iVhE2FwfCwfZ""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 59278, ""input_tokens"": 60886, ""output_tokens"": 520, ""total_tokens"": 61406, ""uncached_input_tokens_approx"": 1607}}",3.0.4,1.0.0,3.0.0
ml2:23:sidequest_authoring:opportunity_gate,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,evento,sidequest_authoring,opportunity_gate,"[""call_z09Fb4ICHxRsEMCv0nlrmW2A""]","[""comando""]",nao,gate_neutro,sem_oportunidade,,,"[""command:sidequest_gate_sem_oportunidade""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 59278, ""input_tokens"": 60885, ""output_tokens"": 520, ""total_tokens"": 61406, ""uncached_input_tokens_approx"": 1607}}",3.0.4,1.0.0,3.0.0
ml2:23:sidequest_lifecycle:active_reassessment,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,evento,sidequest_lifecycle,active_reassessment,"[""call_z09Fb4ICHxRsEMCv0nlrmW2A""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:active_sidequest_reassessment"", ""output:sidequests_ativas_task48"", ""output:sidequests_ativas:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 59278, ""input_tokens"": 60885, ""output_tokens"": 520, ""total_tokens"": 61405, ""uncached_input_tokens_approx"": 1607}}",3.0.4,1.0.0,3.0.0
ml2:23:sidequest_lifecycle:transactional_progress,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,evento,sidequest_lifecycle,transactional_progress,"[""call_dZmV2llWWg97iVhE2FwfCwfZ""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:transactional_sidequest_progress"", ""output:progresso_sidequests:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:23:npc_continuity_and_social_behavior:presence_and_identity,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_LM5fdRUWNSbwtk2Ud04pZkCT"", ""call_CNvKicLU4hgqWjyw4SdeafX2""]","[""comando""]",indeterminada,consulta,contexto_npc_observado,,,"[""command:directed_npc_context""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 59278, ""input_tokens"": 60886, ""output_tokens"": 520, ""total_tokens"": 61406, ""uncached_input_tokens_approx"": 1608}}",3.0.4,1.0.0,3.0.0
ml2:23:npc_continuity_and_social_behavior:relationship_memory_reputation,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_LM5fdRUWNSbwtk2Ud04pZkCT"", ""call_CNvKicLU4hgqWjyw4SdeafX2""]","[""comando""]",indeterminada,consulta,continuidade_social_consultada,,,"[""command:npc_memory_projection""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:23:scene_world_projection:local_incidents,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,cena,scene_world_projection,local_incidents,"[""call_z09Fb4ICHxRsEMCv0nlrmW2A""]","[""comando"", ""output""]",sim,gate_neutro,projecao_espacial_neutra,,,"[""command:spatial_trigger_transito_urbano"", ""output:spatial_projection_gate""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 59278, ""input_tokens"": 60886, ""output_tokens"": 520, ""total_tokens"": 61406, ""uncached_input_tokens_approx"": 1607}}",3.0.4,1.0.0,3.0.0
ml2:23:causal_narrative_routing:reactive_pressure_arbitration,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0c5-7882-79a2-b706-03f09e3c341b,23,interaction-2b7bba27fccae73967e4,S022-I0029,turno,causal_narrative_routing,reactive_pressure_arbitration,"[""call_z09Fb4ICHxRsEMCv0nlrmW2A""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:schema_pressao_narrativa"", ""output:pressao_narrativa:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 533504, ""input_tokens"": 547971, ""output_tokens"": 4681, ""total_tokens"": 552652, ""uncached_input_tokens_approx"": 14467}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 59279, ""input_tokens"": 60886, ""output_tokens"": 521, ""total_tokens"": 61406, ""uncached_input_tokens_approx"": 1608}}",3.0.4,1.0.0,3.0.0
ml2:24:context_and_memory:routed_context_access,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0ce-91e2-7d92-8509-52b05906ce74,24,interaction-c597efd49221a2f0e327,S022-I0030,turno,context_and_memory,routed_context_access,[],"[""resposta""]",sim,consulta,contexto_l0_suficiente,,sim,"[""turn:l0_context_sufficient""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 277376, ""input_tokens"": 288531, ""output_tokens"": 4966, ""total_tokens"": 293497, ""uncached_input_tokens_approx"": 11155}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 39625, ""input_tokens"": 41219, ""output_tokens"": 710, ""total_tokens"": 41928, ""uncached_input_tokens_approx"": 1594}}",3.0.4,1.0.1,3.0.0
ml2:24:turn_and_session_orchestration:transactional_turn,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0ce-91e2-7d92-8509-52b05906ce74,24,interaction-c597efd49221a2f0e327,S022-I0030,turno,turn_and_session_orchestration,transactional_turn,"[""call_o8Sb3OylxmVNgTQbvHlrUy8n"", ""call_aY9gGjphu1MQ9sMd5KRMVOew""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 277376, ""input_tokens"": 288531, ""output_tokens"": 4966, ""total_tokens"": 293497, ""uncached_input_tokens_approx"": 11155}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 39625, ""input_tokens"": 41218, ""output_tokens"": 709, ""total_tokens"": 41928, ""uncached_input_tokens_approx"": 1593}}",3.0.4,1.0.1,3.0.0
ml2:24:turn_and_session_orchestration:idempotent_commit,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0ce-91e2-7d92-8509-52b05906ce74,24,interaction-c597efd49221a2f0e327,S022-I0030,turno,turn_and_session_orchestration,idempotent_commit,"[""call_aY9gGjphu1MQ9sMd5KRMVOew""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 277376, ""input_tokens"": 288531, ""output_tokens"": 4966, ""total_tokens"": 293497, ""uncached_input_tokens_approx"": 11155}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:24:narrative_delivery:narrative_density,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0ce-91e2-7d92-8509-52b05906ce74,24,interaction-c597efd49221a2f0e327,S022-I0030,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 277376, ""input_tokens"": 288531, ""output_tokens"": 4966, ""total_tokens"": 293497, ""uncached_input_tokens_approx"": 11155}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 39625, ""input_tokens"": 41219, ""output_tokens"": 710, ""total_tokens"": 41928, ""uncached_input_tokens_approx"": 1594}}",3.0.4,1.0.1,3.0.0
ml2:24:narrative_delivery:visible_closure,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0ce-91e2-7d92-8509-52b05906ce74,24,interaction-c597efd49221a2f0e327,S022-I0030,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 277376, ""input_tokens"": 288531, ""output_tokens"": 4966, ""total_tokens"": 293497, ""uncached_input_tokens_approx"": 11155}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:24:sidequest_authoring:opportunity_gate,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0ce-91e2-7d92-8509-52b05906ce74,24,interaction-c597efd49221a2f0e327,S022-I0030,evento,sidequest_authoring,opportunity_gate,"[""call_o8Sb3OylxmVNgTQbvHlrUy8n""]","[""comando""]",nao,gate_neutro,sem_oportunidade,,,"[""command:sidequest_gate_sem_oportunidade""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 277376, ""input_tokens"": 288531, ""output_tokens"": 4966, ""total_tokens"": 293497, ""uncached_input_tokens_approx"": 11155}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 39625, ""input_tokens"": 41219, ""output_tokens"": 709, ""total_tokens"": 41928, ""uncached_input_tokens_approx"": 1593}}",3.0.4,1.0.0,3.0.0
ml2:24:sidequest_lifecycle:active_reassessment,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0ce-91e2-7d92-8509-52b05906ce74,24,interaction-c597efd49221a2f0e327,S022-I0030,evento,sidequest_lifecycle,active_reassessment,"[""call_o8Sb3OylxmVNgTQbvHlrUy8n""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:active_sidequest_reassessment"", ""output:sidequests_ativas_task48"", ""output:sidequests_ativas:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 277376, ""input_tokens"": 288531, ""output_tokens"": 4966, ""total_tokens"": 293497, ""uncached_input_tokens_approx"": 11155}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 39625, ""input_tokens"": 41218, ""output_tokens"": 709, ""total_tokens"": 41928, ""uncached_input_tokens_approx"": 1593}}",3.0.4,1.0.0,3.0.0
ml2:24:sidequest_lifecycle:transactional_progress,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0ce-91e2-7d92-8509-52b05906ce74,24,interaction-c597efd49221a2f0e327,S022-I0030,evento,sidequest_lifecycle,transactional_progress,"[""call_aY9gGjphu1MQ9sMd5KRMVOew""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:transactional_sidequest_progress"", ""output:progresso_sidequests:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 277376, ""input_tokens"": 288531, ""output_tokens"": 4966, ""total_tokens"": 293497, ""uncached_input_tokens_approx"": 11155}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:24:npc_continuity_and_social_behavior:presence_and_identity,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0ce-91e2-7d92-8509-52b05906ce74,24,interaction-c597efd49221a2f0e327,S022-I0030,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_o8Sb3OylxmVNgTQbvHlrUy8n""]","[""comando"", ""output""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor"", ""output:structured_npc_continuity""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 277376, ""input_tokens"": 288531, ""output_tokens"": 4966, ""total_tokens"": 293497, ""uncached_input_tokens_approx"": 11155}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 39625, ""input_tokens"": 41219, ""output_tokens"": 709, ""total_tokens"": 41928, ""uncached_input_tokens_approx"": 1594}}",3.0.4,1.0.0,3.0.0
ml2:24:npc_continuity_and_social_behavior:relationship_memory_reputation,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a0ce-91e2-7d92-8509-52b05906ce74,24,interaction-c597efd49221a2f0e327,S022-I0030,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_o8Sb3OylxmVNgTQbvHlrUy8n""]","[""comando"", ""output""]",indeterminada,consulta,continuidade_social_consultada,,,"[""command:npc_memory_projection"", ""output:relationship_memory_or_reputation""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 277376, ""input_tokens"": 288531, ""output_tokens"": 4966, ""total_tokens"": 293497, ""uncached_input_tokens_approx"": 11155}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
