id,nome,tipo_nome,genero,raca,cultura_subraca,regiao_primaria,regioes_compativeis,status,fonte_base,fonte_url,observacao
FRN04861,Criseis,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04862,Zarella,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04863,Zarseis,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04864,Vesella,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04865,Vesissa,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04866,Bryissa,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04867,Nemanna,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04868,Kalissa,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04869,Damissa,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04870,Vesanna,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04871,Pheanna,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04872,Zaranna,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04873,Makissa,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04874,Bryseis,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04875,Pheissa,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04876,Lerella,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04877,Zarissa,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04878,Makanna,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04879,Aklista,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04880,Kalanna,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04881,Makseis,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04882,Rieseis,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04883,Rieissa,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04884,Rieanna,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04885,Anaseis,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04886,Anaella,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04887,Oriseis,nome,feminino,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04888,Truth,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04889,Dread,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04890,Wander,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04891,Ember,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04892,Longing,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04893,Faith,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04894,Promise,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04895,Grace,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04896,Ruin,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04897,Honor,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04898,Revel,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04899,Gloom,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04900,Mercy,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04901,Silence,virtude,neutro,Tiefling,Tiefling — tradição infernal/virtude,Grandes cidades de Faerûn,Waterdeep; Baldur’s Gate; Neverwinter; Thay; Calimshan; Cormyr,gerado_compativel,D&D Basic Rules 2014 — tiefling names,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nomes próprios seguem cadência infernal dos exemplos oficiais; entradas de tipo “virtude” são alcunhas conceituais originais no mesmo costume descrito pelas regras.
FRN04902,Arjhan,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04903,Balasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04904,Ghesh,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04905,Rhogar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04906,Akra,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04907,Farideh,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04908,Kava,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04909,Thava,nome,feminino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04910,Daardendrian,clã,neutro,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04911,Kepeshkmolik,clã,neutro,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04912,Norixius,clã,neutro,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04913,Verthisathurgiesh,clã,neutro,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04914,Climber,alcunha,neutro,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04915,Leaper,alcunha,neutro,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04916,Pious,alcunha,neutro,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04917,Zealous,alcunha,neutro,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,oficial_dnd_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,
FRN04918,Arjasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04919,Tarasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04920,Gheasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04921,Medasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04922,Nadasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04923,Torasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04924,Mehasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04925,Hesasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04926,Patasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04927,Donasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04928,Rhoasar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN04929,Kharkar,nome,masculino,Dragonborn,Dragonborn de Tymanther,Tymanther,Chessenta; Unther border; Akanamere; eastern Inner Sea,gerado_compativel,D&D Basic Rules 2014 + Sword Coast Adventurer’s Guide — dragonborn,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
