event_id,session_id,turn_id,turn_ordinal,interaction_id,interaction_ref,analysis_unit,module_id,capability_id,call_ids_observed,signal_sources,eligibility_observed,activation_observed,observed_result,materialized_result_observed,effect_observed,observable_evidence,inference_confidence,adjudication,cost,detector_version,module_implementation_version,module_evaluation_version
ml2:14:context_and_memory:scene_and_durable_memory,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ce-68d0-7b53-a792-26e775146422,14,interaction-5b49fbbbdec3137d32a4,S023-I0026,turno,context_and_memory,scene_and_durable_memory,"[""call_XxfWzACImGXgsMaRj4aHQgCI"", ""call_sZf8EKLUKOY9U95WjEoZZv5y""]","[""comando"", ""output""]",sim,efeito,memoria_persistida,memoria_persistida,sim,"[""command:durable_memory_declared"", ""output:durable_memory_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 611200, ""input_tokens"": 620300, ""output_tokens"": 3864, ""total_tokens"": 624164, ""uncached_input_tokens_approx"": 9100}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:14:context_and_memory:knowledge_layer_separation,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ce-68d0-7b53-a792-26e775146422,14,interaction-5b49fbbbdec3137d32a4,S023-I0026,turno,context_and_memory,knowledge_layer_separation,"[""call_sZf8EKLUKOY9U95WjEoZZv5y""]","[""output""]",sim,consulta,camadas_preservadas,,sim,"[""output:knowledge_destinations""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 611200, ""input_tokens"": 620300, ""output_tokens"": 3864, ""total_tokens"": 624164, ""uncached_input_tokens_approx"": 9100}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:14:turn_and_session_orchestration:transactional_turn,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ce-68d0-7b53-a792-26e775146422,14,interaction-5b49fbbbdec3137d32a4,S023-I0026,turno,turn_and_session_orchestration,transactional_turn,"[""call_A5vVZ7UN8y8Tvu59s5D1WU3G"", ""call_XxfWzACImGXgsMaRj4aHQgCI"", ""call_sZf8EKLUKOY9U95WjEoZZv5y""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido_apos_retry,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 611200, ""input_tokens"": 620300, ""output_tokens"": 3864, ""total_tokens"": 624164, ""uncached_input_tokens_approx"": 9100}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 101866, ""input_tokens"": 103383, ""output_tokens"": 644, ""total_tokens"": 104027, ""uncached_input_tokens_approx"": 1516}}",4.2.0,1.0.2,4.0.0
ml2:14:turn_and_session_orchestration:idempotent_commit,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ce-68d0-7b53-a792-26e775146422,14,interaction-5b49fbbbdec3137d32a4,S023-I0026,turno,turn_and_session_orchestration,idempotent_commit,"[""call_sZf8EKLUKOY9U95WjEoZZv5y""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 611200, ""input_tokens"": 620300, ""output_tokens"": 3864, ""total_tokens"": 624164, ""uncached_input_tokens_approx"": 9100}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:14:narrative_delivery:narrative_density,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ce-68d0-7b53-a792-26e775146422,14,interaction-5b49fbbbdec3137d32a4,S023-I0026,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 611200, ""input_tokens"": 620300, ""output_tokens"": 3864, ""total_tokens"": 624164, ""uncached_input_tokens_approx"": 9100}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 101867, ""input_tokens"": 103384, ""output_tokens"": 644, ""total_tokens"": 104028, ""uncached_input_tokens_approx"": 1517}}",4.2.0,1.0.2,4.0.0
ml2:14:narrative_delivery:visible_closure,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ce-68d0-7b53-a792-26e775146422,14,interaction-5b49fbbbdec3137d32a4,S023-I0026,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 611200, ""input_tokens"": 620300, ""output_tokens"": 3864, ""total_tokens"": 624164, ""uncached_input_tokens_approx"": 9100}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:14:rules_and_character_state:character_time_state,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ce-68d0-7b53-a792-26e775146422,14,interaction-5b49fbbbdec3137d32a4,S023-I0026,evento,rules_and_character_state,character_time_state,"[""call_XxfWzACImGXgsMaRj4aHQgCI"", ""call_sZf8EKLUKOY9U95WjEoZZv5y""]","[""output"", ""ticket""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""ticket:legacy_character_or_time_delta"", ""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 611200, ""input_tokens"": 620300, ""output_tokens"": 3864, ""total_tokens"": 624164, ""uncached_input_tokens_approx"": 9100}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 101867, ""input_tokens"": 103383, ""output_tokens"": 644, ""total_tokens"": 104027, ""uncached_input_tokens_approx"": 1517}}",4.2.0,1.0.1,4.0.0
ml2:14:sidequest_authoring:opportunity_gate,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ce-68d0-7b53-a792-26e775146422,14,interaction-5b49fbbbdec3137d32a4,S023-I0026,evento,sidequest_authoring,opportunity_gate,"[""call_A5vVZ7UN8y8Tvu59s5D1WU3G""]","[""comando"", ""output""]",indeterminada,gate_neutro,indeterminado,,,"[""command:sidequest_gate_sem_oportunidade"", ""output:objective_sidequest_opportunity_assessment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 611200, ""input_tokens"": 620300, ""output_tokens"": 3864, ""total_tokens"": 624164, ""uncached_input_tokens_approx"": 9100}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 101866, ""input_tokens"": 103383, ""output_tokens"": 644, ""total_tokens"": 104027, ""uncached_input_tokens_approx"": 1516}}",4.2.0,2.0.1,4.0.0
ml2:14:npc_continuity_and_social_behavior:presence_and_identity,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ce-68d0-7b53-a792-26e775146422,14,interaction-5b49fbbbdec3137d32a4,S023-I0026,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_A5vVZ7UN8y8Tvu59s5D1WU3G""]","[""comando"", ""output""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor"", ""output:structured_npc_continuity""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 611200, ""input_tokens"": 620300, ""output_tokens"": 3864, ""total_tokens"": 624164, ""uncached_input_tokens_approx"": 9100}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 101867, ""input_tokens"": 103383, ""output_tokens"": 644, ""total_tokens"": 104027, ""uncached_input_tokens_approx"": 1517}}",4.2.0,1.1.0,4.0.0
ml2:14:npc_continuity_and_social_behavior:relationship_memory_reputation,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5ce-68d0-7b53-a792-26e775146422,14,interaction-5b49fbbbdec3137d32a4,S023-I0026,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_A5vVZ7UN8y8Tvu59s5D1WU3G"", ""call_sZf8EKLUKOY9U95WjEoZZv5y""]","[""comando"", ""output""]",indeterminada,efeito,fato_social_persistido,memoria_social_persistida,sim,"[""command:npc_memory_projection"", ""output:relationship_memory_or_reputation""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 611200, ""input_tokens"": 620300, ""output_tokens"": 3864, ""total_tokens"": 624164, ""uncached_input_tokens_approx"": 9100}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.1.0,4.0.0
ml2:15:context_and_memory:routed_context_access,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,turno,context_and_memory,routed_context_access,"[""call_1zn8PsArKfCRuiB4kAmBx0Pc"", ""call_sYWWoiITLJdc3vXXGUguXbQN"", ""call_aLuLPyjfHThS81alW3WprHjC"", ""call_yfGYDZW03wTmccqRFG7lpO9D"", ""call_UuRLBMEX4BY0hINAESGH9Pwf"", ""call_Vfy49FnM0fusv6aFkG8zNhUa"", ""call_wcH6bikSeXiaM74Qiq99ou8i"", ""call_Ta8Wqir5DThQbc0HboQRkiTM"", ""call_l1kLg2HSPzNhIAKLNj0XbWIm""]","[""comando"", ""output""]",sim,consulta,acesso_cru_sem_justificativa,,nao,"[""command:raw_read"", ""command:routed_context_l3"", ""command:routed_context_l4""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 384421, ""input_tokens"": 389004, ""output_tokens"": 1081, ""total_tokens"": 390084, ""uncached_input_tokens_approx"": 4584}}",4.2.0,1.0.2,4.0.0
ml2:15:context_and_memory:scene_and_durable_memory,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,turno,context_and_memory,scene_and_durable_memory,"[""call_aLuLPyjfHThS81alW3WprHjC"", ""call_AjvNqZLZW84pFhMXlDX5JCn7""]","[""output""]",sim,efeito,memoria_persistida,memoria_persistida,sim,"[""command:scene_or_memory_context"", ""output:durable_memory_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:15:context_and_memory:knowledge_layer_separation,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,turno,context_and_memory,knowledge_layer_separation,"[""call_R4vrQB8FuEuyu29gHy0fHY4w"", ""call_Vus6czTCI9CLdrCnXfvx3BGh"", ""call_AjvNqZLZW84pFhMXlDX5JCn7""]","[""comando"", ""output""]",sim,consulta,camada_consultada,,sim,"[""command:knowledge_layer_query"", ""output:knowledge_destinations""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:15:turn_and_session_orchestration:transactional_turn,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,turno,turn_and_session_orchestration,transactional_turn,"[""call_EkEkGDzTjFpT5k7Ve7b6aeaV"", ""call_aLuLPyjfHThS81alW3WprHjC"", ""call_AjvNqZLZW84pFhMXlDX5JCn7""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido_apos_retry,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 384420, ""input_tokens"": 389003, ""output_tokens"": 1080, ""total_tokens"": 390084, ""uncached_input_tokens_approx"": 4583}}",4.2.0,1.0.2,4.0.0
ml2:15:turn_and_session_orchestration:idempotent_commit,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,turno,turn_and_session_orchestration,idempotent_commit,"[""call_AjvNqZLZW84pFhMXlDX5JCn7""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:15:narrative_delivery:narrative_density,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 384421, ""input_tokens"": 389004, ""output_tokens"": 1081, ""total_tokens"": 390084, ""uncached_input_tokens_approx"": 4583}}",4.2.0,1.0.2,4.0.0
ml2:15:narrative_delivery:visible_closure,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:15:rules_and_character_state:character_time_state,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,evento,rules_and_character_state,character_time_state,"[""call_AjvNqZLZW84pFhMXlDX5JCn7""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 384421, ""input_tokens"": 389004, ""output_tokens"": 1080, ""total_tokens"": 390084, ""uncached_input_tokens_approx"": 4583}}",4.2.0,1.0.1,4.0.0
ml2:15:sidequest_authoring:opportunity_gate,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,evento,sidequest_authoring,opportunity_gate,"[""call_EkEkGDzTjFpT5k7Ve7b6aeaV"", ""call_aLuLPyjfHThS81alW3WprHjC""]","[""comando""]",indeterminada,gate_neutro,declaracao_sem_oportunidade,,,"[""command:sidequest_gate_sem_oportunidade""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 384420, ""input_tokens"": 389004, ""output_tokens"": 1080, ""total_tokens"": 390084, ""uncached_input_tokens_approx"": 4583}}",4.2.0,2.0.1,4.0.0
ml2:15:npc_continuity_and_social_behavior:presence_and_identity,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,cena,npc_continuity_and_social_behavior,presence_and_identity,"[""call_EkEkGDzTjFpT5k7Ve7b6aeaV"", ""call_aLuLPyjfHThS81alW3WprHjC""]","[""comando""]",indeterminada,decisao,contexto_npc_observado,,,"[""command:scene_cast_or_interlocutor""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 384421, ""input_tokens"": 389004, ""output_tokens"": 1080, ""total_tokens"": 390084, ""uncached_input_tokens_approx"": 4583}}",4.2.0,1.1.0,4.0.0
ml2:15:npc_continuity_and_social_behavior:relationship_memory_reputation,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,cena,npc_continuity_and_social_behavior,relationship_memory_reputation,"[""call_EkEkGDzTjFpT5k7Ve7b6aeaV"", ""call_CJw1qelfPelCGPyrNJI8cutI"", ""call_aLuLPyjfHThS81alW3WprHjC"", ""call_AjvNqZLZW84pFhMXlDX5JCn7""]","[""comando"", ""output""]",indeterminada,efeito,fato_social_persistido,memoria_social_persistida,sim,"[""command:npc_memory_projection"", ""output:relationship_memory_or_reputation""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.1.0,4.0.0
ml2:15:world_boundary_resolution:pending_batch_resolution,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d0-d3dc-73b3-9dd5-f0df130b1824,15,interaction-8e55099cf5f88fcf90d5,S023-I0027,fronteira,world_boundary_resolution,pending_batch_resolution,"[""call_CJw1qelfPelCGPyrNJI8cutI"", ""call_naDHMpUdJuB93dhpkp1I92fn""]","[""comando"", ""output""]",indeterminada,gate_neutro,resultado_neutro,,,"[""comando:batch_world_boundary"", ""output:lote_id"", ""output:frn1.""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2690944, ""input_tokens"": 2723026, ""output_tokens"": 7562, ""total_tokens"": 2730588, ""uncached_input_tokens_approx"": 32082}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 384420, ""input_tokens"": 389003, ""output_tokens"": 1080, ""total_tokens"": 390084, ""uncached_input_tokens_approx"": 4583}}",4.2.0,1.0.1,4.0.0
ml2:16:context_and_memory:routed_context_access,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d6-4466-75a3-bf86-f0bf8e27a368,16,interaction-8c0861c8d6986967a929,S023-I0028,turno,context_and_memory,routed_context_access,[],"[""resposta""]",sim,consulta,contexto_l0_suficiente,,sim,"[""turn:l0_context_sufficient""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1379328, ""input_tokens"": 1545962, ""output_tokens"": 5051, ""total_tokens"": 1551013, ""uncached_input_tokens_approx"": 166634}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 197047, ""input_tokens"": 220852, ""output_tokens"": 722, ""total_tokens"": 221574, ""uncached_input_tokens_approx"": 23805}}",4.2.0,1.0.2,4.0.0
ml2:16:context_and_memory:scene_and_durable_memory,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d6-4466-75a3-bf86-f0bf8e27a368,16,interaction-8c0861c8d6986967a929,S023-I0028,turno,context_and_memory,scene_and_durable_memory,"[""call_vqyIrIrmu8NkwLak3aNZZ8l3""]","[""output""]",sim,efeito,memoria_persistida,memoria_persistida,sim,"[""output:durable_memory_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1379328, ""input_tokens"": 1545962, ""output_tokens"": 5051, ""total_tokens"": 1551013, ""uncached_input_tokens_approx"": 166634}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
ml2:16:context_and_memory:knowledge_layer_separation,01a0a4d6-9ecd-7991-a7be-aeb9c5c61c5b,01a0a5d6-4466-75a3-bf86-f0bf8e27a368,16,interaction-8c0861c8d6986967a929,S023-I0028,turno,context_and_memory,knowledge_layer_separation,"[""call_vqyIrIrmu8NkwLak3aNZZ8l3""]","[""output""]",sim,consulta,camadas_preservadas,,sim,"[""output:knowledge_destinations""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1379328, ""input_tokens"": 1545962, ""output_tokens"": 5051, ""total_tokens"": 1551013, ""uncached_input_tokens_approx"": 166634}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",4.2.0,1.0.2,4.0.0
